Energy(eV) DOS(1/eV/m^3) DOS_Norm(CodeUnits)
0.817 1.48022e+28 1.93646
0.818 1.4822e+28 1.93905
0.819 1.48419e+28 1.94165
0.82 1.48618e+28 1.94425
0.821 1.48816e+28 1.94685
0.822 1.49015e+28 1.94945
0.823 1.49214e+28 1.95205
0.824 1.49413e+28 1.95465
0.825 1.49612e+28 1.95726
0.826 1.49811e+28 1.95986
0.827 1.5001e+28 1.96247
0.828 1.5021e+28 1.96508
0.829 1.50409e+28 1.96769
0.83 1.50609e+28 1.9703
0.831 1.50809e+28 1.97291
0.832 1.51008e+28 1.97553
0.833 1.51208e+28 1.97814
0.834 1.51408e+28 1.98076
0.835 1.51608e+28 1.98337
0.836 1.51808e+28 1.98599
0.837 1.52009e+28 1.98861
0.838 1.52209e+28 1.99124
0.839 1.5241e+28 1.99386
0.84 1.5261e+28 1.99648
0.841 1.52811e+28 1.99911
0.842 1.53012e+28 2.00173
0.843 1.53213e+28 2.00436
0.844 1.53414e+28 2.00699
0.845 1.53615e+28 2.00962
0.846 1.53816e+28 2.01226
0.847 1.54017e+28 2.01489
0.848 1.54219e+28 2.01752
0.849 1.5442e+28 2.02016
0.85 1.54622e+28 2.0228
0.851 1.54824e+28 2.02544
0.852 1.55025e+28 2.02808
0.853 1.55227e+28 2.03072
0.854 1.55429e+28 2.03336
0.855 1.55631e+28 2.03601
0.856 1.55834e+28 2.03865
0.857 1.56036e+28 2.0413
0.858 1.56238e+28 2.04395
0.859 1.56441e+28 2.04659
0.86 1.56643e+28 2.04925
0.861 1.56846e+28 2.0519
0.862 1.57049e+28 2.05455
0.863 1.57252e+28 2.05721
0.864 1.57455e+28 2.05986
0.865 1.57658e+28 2.06252
0.866 1.57861e+28 2.06518
0.867 1.58065e+28 2.06784
0.868 1.58268e+28 2.0705
0.869 1.58472e+28 2.07316
0.87 1.58675e+28 2.07583
0.871 1.58879e+28 2.07849
0.872 1.59083e+28 2.08116
0.873 1.59287e+28 2.08383
0.874 1.59491e+28 2.0865
0.875 1.59695e+28 2.08917
0.876 1.59899e+28 2.09184
0.877 1.60104e+28 2.09451
0.878 1.60308e+28 2.09719
0.879 1.60513e+28 2.09986
0.88 1.60717e+28 2.10254
0.881 1.60922e+28 2.10522
0.882 1.61127e+28 2.1079
0.883 1.61332e+28 2.11058
0.884 1.61537e+28 2.11326
0.885 1.61742e+28 2.11595
0.886 1.61947e+28 2.11863
0.887 1.62153e+28 2.12132
0.888 1.62358e+28 2.12401
0.889 1.62564e+28 2.1267
0.89 1.62769e+28 2.12939
0.891 1.62975e+28 2.13208
0.892 1.63181e+28 2.13477
0.893 1.63387e+28 2.13747
0.894 1.63593e+28 2.14016
0.895 1.63799e+28 2.14286
0.896 1.64006e+28 2.14556
0.897 1.64212e+28 2.14826
0.898 1.64418e+28 2.15096
0.899 1.64625e+28 2.15366
0.9 1.64832e+28 2.15637
0.901 1.65039e+28 2.15907
0.902 1.65245e+28 2.16178
0.903 1.65452e+28 2.16449
0.904 1.6566e+28 2.1672
0.905 1.65867e+28 2.16991
0.906 1.66074e+28 2.17262
0.907 1.66282e+28 2.17533
0.908 1.66489e+28 2.17805
0.909 1.66697e+28 2.18076
0.91 1.66904e+28 2.18348
0.911 1.67112e+28 2.1862
0.912 1.6732e+28 2.18892
0.913 1.67528e+28 2.19164
0.914 1.67736e+28 2.19436
0.915 1.67944e+28 2.19709
0.916 1.68153e+28 2.19981
0.917 1.68361e+28 2.20254
0.918 1.6857e+28 2.20527
0.919 1.68778e+28 2.208
0.92 1.68987e+28 2.21073
0.921 1.69196e+28 2.21346
0.922 1.69405e+28 2.21619
0.923 1.69614e+28 2.21893
0.924 1.69823e+28 2.22167
0.925 1.70032e+28 2.2244
0.926 1.70242e+28 2.22714
0.927 1.70451e+28 2.22988
0.928 1.70661e+28 2.23262
0.929 1.7087e+28 2.23537
0.93 1.7108e+28 2.23811
0.931 1.7129e+28 2.24086
0.932 1.715e+28 2.2436
0.933 1.7171e+28 2.24635
0.934 1.7192e+28 2.2491
0.935 1.72131e+28 2.25185
0.936 1.72341e+28 2.2546
0.937 1.72551e+28 2.25736
0.938 1.72762e+28 2.26011
0.939 1.72973e+28 2.26287
0.94 1.73183e+28 2.26563
0.941 1.73394e+28 2.26838
0.942 1.73605e+28 2.27115
0.943 1.73816e+28 2.27391
0.944 1.74028e+28 2.27667
0.945 1.74239e+28 2.27943
0.946 1.7445e+28 2.2822
0.947 1.74662e+28 2.28497
0.948 1.74873e+28 2.28773
0.949 1.75085e+28 2.2905
0.95 1.75297e+28 2.29328
0.951 1.75509e+28 2.29605
0.952 1.75721e+28 2.29882
0.953 1.75933e+28 2.3016
0.954 1.76145e+28 2.30437
0.955 1.76358e+28 2.30715
0.956 1.7657e+28 2.30993
0.957 1.76783e+28 2.31271
0.958 1.76995e+28 2.31549
0.959 1.77208e+28 2.31828
0.96 1.77421e+28 2.32106
0.961 1.77634e+28 2.32385
0.962 1.77847e+28 2.32663
0.963 1.7806e+28 2.32942
0.964 1.78273e+28 2.33221
0.965 1.78487e+28 2.335
0.966 1.787e+28 2.3378
0.967 1.78914e+28 2.34059
0.968 1.79127e+28 2.34338
0.969 1.79341e+28 2.34618
0.97 1.79555e+28 2.34898
0.971 1.79769e+28 2.35178
0.972 1.79983e+28 2.35458
0.973 1.80197e+28 2.35738
0.974 1.80411e+28 2.36018
0.975 1.80626e+28 2.36299
0.976 1.8084e+28 2.3658
0.977 1.81055e+28 2.3686
0.978 1.8127e+28 2.37141
0.979 1.81484e+28 2.37422
0.98 1.81699e+28 2.37703
0.981 1.81914e+28 2.37985
0.982 1.8213e+28 2.38266
0.983 1.82345e+28 2.38548
0.984 1.8256e+28 2.38829
0.985 1.82775e+28 2.39111
0.986 1.82991e+28 2.39393
0.987 1.83207e+28 2.39675
0.988 1.83422e+28 2.39957
0.989 1.83638e+28 2.4024
0.99 1.83854e+28 2.40522
0.991 1.8407e+28 2.40805
0.992 1.84286e+28 2.41088
0.993 1.84503e+28 2.4137
0.994 1.84719e+28 2.41654
0.995 1.84935e+28 2.41937
0.996 1.85152e+28 2.4222
0.997 1.85369e+28 2.42503
0.998 1.85585e+28 2.42787
0.999 1.85802e+28 2.43071
1 1.86019e+28 2.43355
1.001 1.86236e+28 2.43639
1.002 1.86453e+28 2.43923
1.003 1.86671e+28 2.44207
1.004 1.86888e+28 2.44491
1.005 1.87106e+28 2.44776
1.006 1.87323e+28 2.4506
1.007 1.87541e+28 2.45345
1.008 1.87759e+28 2.4563
1.009 1.87977e+28 2.45915
1.01 1.88195e+28 2.462
1.011 1.88413e+28 2.46486
1.012 1.88631e+28 2.46771
1.013 1.88849e+28 2.47057
1.014 1.89068e+28 2.47343
1.015 1.89286e+28 2.47628
1.016 1.89505e+28 2.47914
1.017 1.89723e+28 2.48201
1.018 1.89942e+28 2.48487
1.019 1.90161e+28 2.48773
1.02 1.9038e+28 2.4906
1.021 1.90599e+28 2.49347
1.022 1.90819e+28 2.49633
1.023 1.91038e+28 2.4992
1.024 1.91257e+28 2.50207
1.025 1.91477e+28 2.50495
1.026 1.91697e+28 2.50782
1.027 1.91916e+28 2.5107
1.028 1.92136e+28 2.51357
1.029 1.92356e+28 2.51645
1.03 1.92576e+28 2.51933
1.031 1.92797e+28 2.52221
1.032 1.93017e+28 2.52509
1.033 1.93237e+28 2.52797
1.034 1.93458e+28 2.53086
1.035 1.93678e+28 2.53374
1.036 1.93899e+28 2.53663
1.037 1.9412e+28 2.53952
1.038 1.94341e+28 2.54241
1.039 1.94562e+28 2.5453
1.04 1.94783e+28 2.54819
1.041 1.95004e+28 2.55109
1.042 1.95225e+28 2.55398
1.043 1.95447e+28 2.55688
1.044 1.95668e+28 2.55978
1.045 1.9589e+28 2.56268
1.046 1.96112e+28 2.56558
1.047 1.96334e+28 2.56848
1.048 1.96555e+28 2.57138
1.049 1.96778e+28 2.57429
1.05 1.97e+28 2.5772
1.051 1.97222e+28 2.5801
1.052 1.97444e+28 2.58301
1.053 1.97667e+28 2.58592
1.054 1.97889e+28 2.58883
1.055 1.98112e+28 2.59175
1.056 1.98335e+28 2.59466
1.057 1.98558e+28 2.59758
1.058 1.98781e+28 2.60049
1.059 1.99004e+28 2.60341
1.06 1.99227e+28 2.60633
1.061 1.9945e+28 2.60925
1.062 1.99674e+28 2.61218
1.063 1.99897e+28 2.6151
1.064 2.00121e+28 2.61802
1.065 2.00344e+28 2.62095
1.066 2.00568e+28 2.62388
1.067 2.00792e+28 2.62681
1.068 2.01016e+28 2.62974
1.069 2.0124e+28 2.63267
1.07 2.01464e+28 2.6356
1.071 2.01689e+28 2.63854
1.072 2.01913e+28 2.64148
1.073 2.02138e+28 2.64441
1.074 2.02362e+28 2.64735
1.075 2.02587e+28 2.65029
1.076 2.02812e+28 2.65323
1.077 2.03037e+28 2.65618
1.078 2.03262e+28 2.65912
1.079 2.03487e+28 2.66207
1.08 2.03712e+28 2.66501
1.081 2.03938e+28 2.66796
1.082 2.04163e+28 2.67091
1.083 2.04389e+28 2.67386
1.084 2.04615e+28 2.67682
1.085 2.0484e+28 2.67977
1.086 2.05066e+28 2.68272
1.087 2.05292e+28 2.68568
1.088 2.05518e+28 2.68864
1.089 2.05745e+28 2.6916
1.09 2.05971e+28 2.69456
1.091 2.06197e+28 2.69752
1.092 2.06424e+28 2.70048
1.093 2.0665e+28 2.70345
1.094 2.06877e+28 2.70641
1.095 2.07104e+28 2.70938
1.096 2.07331e+28 2.71235
1.097 2.07558e+28 2.71532
1.098 2.07785e+28 2.71829
1.099 2.08012e+28 2.72127
1.1 2.0824e+28 2.72424
1.101 2.08467e+28 2.72722
1.102 2.08695e+28 2.73019
1.103 2.08922e+28 2.73317
1.104 2.0915e+28 2.73615
1.105 2.09378e+28 2.73913
1.106 2.09606e+28 2.74211
1.107 2.09834e+28 2.7451
1.108 2.10062e+28 2.74808
1.109 2.10291e+28 2.75107
1.11 2.10519e+28 2.75406
1.111 2.10747e+28 2.75705
1.112 2.10976e+28 2.76004
1.113 2.11205e+28 2.76303
1.114 2.11434e+28 2.76602
1.115 2.11663e+28 2.76902
1.116 2.11892e+28 2.77201
1.117 2.12121e+28 2.77501
1.118 2.1235e+28 2.77801
1.119 2.12579e+28 2.78101
1.12 2.12809e+28 2.78401
1.121 2.13038e+28 2.78701
1.122 2.13268e+28 2.79002
1.123 2.13498e+28 2.79302
1.124 2.13727e+28 2.79603
1.125 2.13957e+28 2.79904
1.126 2.14187e+28 2.80205
1.127 2.14418e+28 2.80506
1.128 2.14648e+28 2.80807
1.129 2.14878e+28 2.81109
1.13 2.15109e+28 2.8141
1.131 2.15339e+28 2.81712
1.132 2.1557e+28 2.82014
1.133 2.15801e+28 2.82316
1.134 2.16032e+28 2.82618
1.135 2.16263e+28 2.8292
1.136 2.16494e+28 2.83222
1.137 2.16725e+28 2.83525
1.138 2.16956e+28 2.83827
1.139 2.17188e+28 2.8413
1.14 2.17419e+28 2.84433
1.141 2.17651e+28 2.84736
1.142 2.17883e+28 2.85039
1.143 2.18115e+28 2.85342
1.144 2.18346e+28 2.85646
1.145 2.18579e+28 2.85949
1.146 2.18811e+28 2.86253
1.147 2.19043e+28 2.86557
1.148 2.19275e+28 2.86861
1.149 2.19508e+28 2.87165
1.15 2.1974e+28 2.87469
1.151 2.19973e+28 2.87774
1.152 2.20206e+28 2.88078
1.153 2.20439e+28 2.88383
1.154 2.20672e+28 2.88688
1.155 2.20905e+28 2.88993
1.156 2.21138e+28 2.89298
1.157 2.21371e+28 2.89603
1.158 2.21605e+28 2.89908
1.159 2.21838e+28 2.90214
1.16 2.22072e+28 2.90519
1.161 2.22306e+28 2.90825
1.162 2.22539e+28 2.91131
1.163 2.22773e+28 2.91437
1.164 2.23007e+28 2.91743
1.165 2.23241e+28 2.9205
1.166 2.23476e+28 2.92356
1.167 2.2371e+28 2.92663
1.168 2.23944e+28 2.92969
1.169 2.24179e+28 2.93276
1.17 2.24414e+28 2.93583
1.171 2.24648e+28 2.9389
1.172 2.24883e+28 2.94198
1.173 2.25118e+28 2.94505
1.174 2.25353e+28 2.94813
1.175 2.25589e+28 2.9512
1.176 2.25824e+28 2.95428
1.177 2.26059e+28 2.95736
1.178 2.26295e+28 2.96044
1.179 2.2653e+28 2.96352
1.18 2.26766e+28 2.96661
1.181 2.27002e+28 2.96969
1.182 2.27238e+28 2.97278
1.183 2.27474e+28 2.97587
1.184 2.2771e+28 2.97895
1.185 2.27946e+28 2.98204
1.186 2.28183e+28 2.98514
1.187 2.28419e+28 2.98823
1.188 2.28656e+28 2.99132
1.189 2.28892e+28 2.99442
1.19 2.29129e+28 2.99752
1.191 2.29366e+28 3.00062
1.192 2.29603e+28 3.00372
1.193 2.2984e+28 3.00682
1.194 2.30077e+28 3.00992
1.195 2.30314e+28 3.01303
1.196 2.30552e+28 3.01613
1.197 2.30789e+28 3.01924
1.198 2.31027e+28 3.02235
1.199 2.31265e+28 3.02546
1.2 2.31502e+28 3.02857
1.201 2.3174e+28 3.03168
1.202 2.31978e+28 3.03479
1.203 2.32216e+28 3.03791
1.204 2.32455e+28 3.04102
1.205 2.32693e+28 3.04414
1.206 2.32931e+28 3.04726
1.207 2.3317e+28 3.05038
1.208 2.33409e+28 3.0535
1.209 2.33647e+28 3.05663
1.21 2.33886e+28 3.05975
1.211 2.34125e+28 3.06288
1.212 2.34364e+28 3.06601
1.213 2.34603e+28 3.06914
1.214 2.34843e+28 3.07227
1.215 2.35082e+28 3.0754
1.216 2.35322e+28 3.07853
1.217 2.35561e+28 3.08166
1.218 2.35801e+28 3.0848
1.219 2.36041e+28 3.08794
1.22 2.36281e+28 3.09108
1.221 2.36521e+28 3.09422
1.222 2.36761e+28 3.09736
1.223 2.37001e+28 3.1005
1.224 2.37241e+28 3.10364
1.225 2.37482e+28 3.10679
1.226 2.37722e+28 3.10994
1.227 2.37963e+28 3.11308
1.228 2.38204e+28 3.11623
1.229 2.38444e+28 3.11938
1.23 2.38685e+28 3.12254
1.231 2.38926e+28 3.12569
1.232 2.39168e+28 3.12885
1.233 2.39409e+28 3.132
1.234 2.3965e+28 3.13516
1.235 2.39892e+28 3.13832
1.236 2.40133e+28 3.14148
1.237 2.40375e+28 3.14464
1.238 2.40617e+28 3.1478
1.239 2.40859e+28 3.15097
1.24 2.41101e+28 3.15413
1.241 2.41343e+28 3.1573
1.242 2.41585e+28 3.16047
1.243 2.41827e+28 3.16364
1.244 2.4207e+28 3.16681
1.245 2.42312e+28 3.16999
1.246 2.42555e+28 3.17316
1.247 2.42798e+28 3.17633
1.248 2.43041e+28 3.17951
1.249 2.43283e+28 3.18269
1.25 2.43527e+28 3.18587
1.251 2.4377e+28 3.18905
1.252 2.44013e+28 3.19223
1.253 2.44256e+28 3.19542
1.254 2.445e+28 3.1986
1.255 2.44743e+28 3.20179
1.256 2.44987e+28 3.20498
1.257 2.45231e+28 3.20817
1.258 2.45475e+28 3.21136
1.259 2.45719e+28 3.21455
1.26 2.45963e+28 3.21774
1.261 2.46207e+28 3.22094
1.262 2.46451e+28 3.22413
1.263 2.46696e+28 3.22733
1.264 2.4694e+28 3.23053
1.265 2.47185e+28 3.23373
1.266 2.4743e+28 3.23693
1.267 2.47675e+28 3.24014
1.268 2.4792e+28 3.24334
1.269 2.48165e+28 3.24655
1.27 2.4841e+28 3.24975
1.271 2.48655e+28 3.25296
1.272 2.489e+28 3.25617
1.273 2.49146e+28 3.25938
1.274 2.49391e+28 3.2626
1.275 2.49637e+28 3.26581
1.276 2.49883e+28 3.26903
1.277 2.50129e+28 3.27224
1.278 2.50375e+28 3.27546
1.279 2.50621e+28 3.27868
1.28 2.50867e+28 3.2819
1.281 2.51113e+28 3.28512
1.282 2.5136e+28 3.28835
1.283 2.51606e+28 3.29157
1.284 2.51853e+28 3.2948
1.285 2.521e+28 3.29803
1.286 2.52347e+28 3.30126
1.287 2.52594e+28 3.30449
1.288 2.52841e+28 3.30772
1.289 2.53088e+28 3.31095
1.29 2.53335e+28 3.31419
1.291 2.53582e+28 3.31742
1.292 2.5383e+28 3.32066
1.293 2.54078e+28 3.3239
1.294 2.54325e+28 3.32714
1.295 2.54573e+28 3.33038
1.296 2.54821e+28 3.33363
1.297 2.55069e+28 3.33687
1.298 2.55317e+28 3.34012
1.299 2.55565e+28 3.34336
1.3 2.55814e+28 3.34661
1.301 2.56062e+28 3.34986
1.302 2.56311e+28 3.35311
1.303 2.56559e+28 3.35637
1.304 2.56808e+28 3.35962
1.305 2.57057e+28 3.36288
1.306 2.57306e+28 3.36613
1.307 2.57555e+28 3.36939
1.308 2.57804e+28 3.37265
1.309 2.58053e+28 3.37591
1.31 2.58303e+28 3.37917
1.311 2.58552e+28 3.38244
1.312 2.58802e+28 3.3857
1.313 2.59051e+28 3.38897
1.314 2.59301e+28 3.39224
1.315 2.59551e+28 3.39551
1.316 2.59801e+28 3.39878
1.317 2.60051e+28 3.40205
1.318 2.60301e+28 3.40532
1.319 2.60552e+28 3.4086
1.32 2.60802e+28 3.41187
1.321 2.61053e+28 3.41515
1.322 2.61303e+28 3.41843
1.323 2.61554e+28 3.42171
1.324 2.61805e+28 3.42499
1.325 2.62056e+28 3.42827
1.326 2.62307e+28 3.43156
1.327 2.62558e+28 3.43484
1.328 2.62809e+28 3.43813
1.329 2.63061e+28 3.44142
1.33 2.63312e+28 3.44471
1.331 2.63564e+28 3.448
1.332 2.63815e+28 3.45129
1.333 2.64067e+28 3.45459
1.334 2.64319e+28 3.45788
1.335 2.64571e+28 3.46118
1.336 2.64823e+28 3.46448
1.337 2.65076e+28 3.46778
1.338 2.65328e+28 3.47108
1.339 2.6558e+28 3.47438
1.34 2.65833e+28 3.47769
1.341 2.66085e+28 3.48099
1.342 2.66338e+28 3.4843
1.343 2.66591e+28 3.48761
1.344 2.66844e+28 3.49091
1.345 2.67097e+28 3.49423
1.346 2.6735e+28 3.49754
1.347 2.67604e+28 3.50085
1.348 2.67857e+28 3.50417
1.349 2.6811e+28 3.50748
1.35 2.68364e+28 3.5108
1.351 2.68618e+28 3.51412
1.352 2.68871e+28 3.51744
1.353 2.69125e+28 3.52076
1.354 2.69379e+28 3.52408
1.355 2.69634e+28 3.52741
1.356 2.69888e+28 3.53073
1.357 2.70142e+28 3.53406
1.358 2.70397e+28 3.53739
1.359 2.70651e+28 3.54072
1.36 2.70906e+28 3.54405
1.361 2.7116e+28 3.54738
1.362 2.71415e+28 3.55072
1.363 2.7167e+28 3.55405
1.364 2.71925e+28 3.55739
1.365 2.72181e+28 3.56073
1.366 2.72436e+28 3.56407
1.367 2.72691e+28 3.56741
1.368 2.72947e+28 3.57075
1.369 2.73202e+28 3.5741
1.37 2.73458e+28 3.57744
1.371 2.73714e+28 3.58079
1.372 2.7397e+28 3.58414
1.373 2.74226e+28 3.58748
1.374 2.74482e+28 3.59084
1.375 2.74738e+28 3.59419
1.376 2.74994e+28 3.59754
1.377 2.75251e+28 3.6009
1.378 2.75507e+28 3.60425
1.379 2.75764e+28 3.60761
1.38 2.76021e+28 3.61097
1.381 2.76278e+28 3.61433
1.382 2.76535e+28 3.61769
1.383 2.76792e+28 3.62105
1.384 2.77049e+28 3.62442
1.385 2.77306e+28 3.62778
1.386 2.77564e+28 3.63115
1.387 2.77821e+28 3.63452
1.388 2.78079e+28 3.63789
1.389 2.78336e+28 3.64126
1.39 2.78594e+28 3.64463
1.391 2.78852e+28 3.64801
1.392 2.7911e+28 3.65138
1.393 2.79368e+28 3.65476
1.394 2.79627e+28 3.65814
1.395 2.79885e+28 3.66152
1.396 2.80143e+28 3.6649
1.397 2.80402e+28 3.66828
1.398 2.80661e+28 3.67167
1.399 2.80919e+28 3.67505
1.4 2.81178e+28 3.67844
1.401 2.81437e+28 3.68183
1.402 2.81696e+28 3.68522
1.403 2.81956e+28 3.68861
1.404 2.82215e+28 3.692
1.405 2.82474e+28 3.69539
1.406 2.82734e+28 3.69879
1.407 2.82993e+28 3.70218
1.408 2.83253e+28 3.70558
1.409 2.83513e+28 3.70898
1.41 2.83773e+28 3.71238
1.411 2.84033e+28 3.71578
1.412 2.84293e+28 3.71919
1.413 2.84553e+28 3.72259
1.414 2.84814e+28 3.726
1.415 2.85074e+28 3.72941
1.416 2.85335e+28 3.73281
1.417 2.85595e+28 3.73622
1.418 2.85856e+28 3.73964
1.419 2.86117e+28 3.74305
1.42 2.86378e+28 3.74646
1.421 2.86639e+28 3.74988
1.422 2.869e+28 3.7533
1.423 2.87162e+28 3.75671
1.424 2.87423e+28 3.76013
1.425 2.87685e+28 3.76356
1.426 2.87946e+28 3.76698
1.427 2.88208e+28 3.7704
1.428 2.8847e+28 3.77383
1.429 2.88732e+28 3.77725
1.43 2.88994e+28 3.78068
1.431 2.89256e+28 3.78411
1.432 2.89518e+28 3.78754
1.433 2.89781e+28 3.79098
1.434 2.90043e+28 3.79441
1.435 2.90306e+28 3.79784
1.436 2.90568e+28 3.80128
1.437 2.90831e+28 3.80472
1.438 2.91094e+28 3.80816
1.439 2.91357e+28 3.8116
1.44 2.9162e+28 3.81504
1.441 2.91883e+28 3.81848
1.442 2.92147e+28 3.82193
1.443 2.9241e+28 3.82537
1.444 2.92674e+28 3.82882
1.445 2.92937e+28 3.83227
1.446 2.93201e+28 3.83572
1.447 2.93465e+28 3.83917
1.448 2.93729e+28 3.84263
1.449 2.93993e+28 3.84608
1.45 2.94257e+28 3.84954
1.451 2.94521e+28 3.85299
1.452 2.94786e+28 3.85645
1.453 2.9505e+28 3.85991
1.454 2.95315e+28 3.86337
1.455 2.95579e+28 3.86684
1.456 2.95844e+28 3.8703
1.457 2.96109e+28 3.87377
1.458 2.96374e+28 3.87723
1.459 2.96639e+28 3.8807
1.46 2.96904e+28 3.88417
1.461 2.9717e+28 3.88764
1.462 2.97435e+28 3.89112
1.463 2.97701e+28 3.89459
1.464 2.97966e+28 3.89806
1.465 2.98232e+28 3.90154
1.466 2.98498e+28 3.90502
1.467 2.98764e+28 3.9085
1.468 2.9903e+28 3.91198
1.469 2.99296e+28 3.91546
1.47 2.99563e+28 3.91895
1.471 2.99829e+28 3.92243
1.472 3.00095e+28 3.92592
1.473 3.00362e+28 3.9294
1.474 3.00629e+28 3.93289
1.475 3.00896e+28 3.93638
1.476 3.01162e+28 3.93988
1.477 3.01429e+28 3.94337
1.478 3.01697e+28 3.94686
1.479 3.01964e+28 3.95036
1.48 3.02231e+28 3.95386
1.481 3.02499e+28 3.95736
1.482 3.02766e+28 3.96086
1.483 3.03034e+28 3.96436
1.484 3.03302e+28 3.96786
1.485 3.03569e+28 3.97137
1.486 3.03837e+28 3.97487
1.487 3.04106e+28 3.97838
1.488 3.04374e+28 3.98189
1.489 3.04642e+28 3.9854
1.49 3.0491e+28 3.98891
1.491 3.05179e+28 3.99242
1.492 3.05448e+28 3.99594
1.493 3.05716e+28 3.99945
1.494 3.05985e+28 4.00297
1.495 3.06254e+28 4.00649
1.496 3.06523e+28 4.01001
1.497 3.06792e+28 4.01353
1.498 3.07061e+28 4.01705
1.499 3.07331e+28 4.02057
1.5 3.076e+28 4.0241
1.501 3.0787e+28 4.02762
1.502 3.0814e+28 4.03115
1.503 3.08409e+28 4.03468
1.504 3.08679e+28 4.03821
1.505 3.08949e+28 4.04174
1.506 3.09219e+28 4.04528
1.507 3.0949e+28 4.04881
1.508 3.0976e+28 4.05235
1.509 3.1003e+28 4.05589
1.51 3.10301e+28 4.05943
1.511 3.10571e+28 4.06297
1.512 3.10842e+28 4.06651
1.513 3.11113e+28 4.07005
1.514 3.11384e+28 4.0736
1.515 3.11655e+28 4.07714
1.516 3.11926e+28 4.08069
1.517 3.12197e+28 4.08424
1.518 3.12469e+28 4.08779
1.519 3.1274e+28 4.09134
1.52 3.13012e+28 4.09489
1.521 3.13284e+28 4.09845
1.522 3.13555e+28 4.102
1.523 3.13827e+28 4.10556
1.524 3.14099e+28 4.10912
1.525 3.14371e+28 4.11268
1.526 3.14644e+28 4.11624
1.527 3.14916e+28 4.1198
1.528 3.15188e+28 4.12337
1.529 3.15461e+28 4.12693
1.53 3.15734e+28 4.1305
1.531 3.16006e+28 4.13407
1.532 3.16279e+28 4.13764
1.533 3.16552e+28 4.14121
1.534 3.16825e+28 4.14478
1.535 3.17098e+28 4.14835
1.536 3.17372e+28 4.15193
1.537 3.17645e+28 4.1555
1.538 3.17918e+28 4.15908
1.539 3.18192e+28 4.16266
1.54 3.18466e+28 4.16624
1.541 3.1874e+28 4.16982
1.542 3.19014e+28 4.17341
1.543 3.19288e+28 4.17699
1.544 3.19562e+28 4.18058
1.545 3.19836e+28 4.18417
1.546 3.2011e+28 4.18776
1.547 3.20385e+28 4.19135
1.548 3.20659e+28 4.19494
1.549 3.20934e+28 4.19853
1.55 3.21209e+28 4.20213
1.551 3.21484e+28 4.20572
1.552 3.21759e+28 4.20932
1.553 3.22034e+28 4.21292
1.554 3.22309e+28 4.21652
1.555 3.22584e+28 4.22012
1.556 3.2286e+28 4.22372
1.557 3.23135e+28 4.22733
1.558 3.23411e+28 4.23093
1.559 3.23686e+28 4.23454
1.56 3.23962e+28 4.23815
1.561 3.24238e+28 4.24176
1.562 3.24514e+28 4.24537
1.563 3.2479e+28 4.24898
1.564 3.25067e+28 4.2526
1.565 3.25343e+28 4.25621
1.566 3.25619e+28 4.25983
1.567 3.25896e+28 4.26345
1.568 3.26173e+28 4.26707
1.569 3.26449e+28 4.27069
1.57 3.26726e+28 4.27431
1.571 3.27003e+28 4.27793
1.572 3.2728e+28 4.28156
1.573 3.27558e+28 4.28518
1.574 3.27835e+28 4.28881
1.575 3.28112e+28 4.29244
1.576 3.2839e+28 4.29607
1.577 3.28668e+28 4.2997
1.578 3.28945e+28 4.30334
1.579 3.29223e+28 4.30697
1.58 3.29501e+28 4.31061
1.581 3.29779e+28 4.31425
1.582 3.30057e+28 4.31789
1.583 3.30336e+28 4.32153
1.584 3.30614e+28 4.32517
1.585 3.30892e+28 4.32881
1.586 3.31171e+28 4.33246
1.587 3.3145e+28 4.3361
1.588 3.31729e+28 4.33975
1.589 3.32007e+28 4.3434
1.59 3.32286e+28 4.34705
1.591 3.32566e+28 4.3507
1.592 3.32845e+28 4.35435
1.593 3.33124e+28 4.35801
1.594 3.33404e+28 4.36166
1.595 3.33683e+28 4.36532
1.596 3.33963e+28 4.36898
1.597 3.34243e+28 4.37264
1.598 3.34522e+28 4.3763
1.599 3.34802e+28 4.37996
1.6 3.35082e+28 4.38363
1.601 3.35363e+28 4.38729
1.602 3.35643e+28 4.39096
1.603 3.35923e+28 4.39463
1.604 3.36204e+28 4.3983
1.605 3.36484e+28 4.40197
1.606 3.36765e+28 4.40564
1.607 3.37046e+28 4.40931
1.608 3.37327e+28 4.41299
1.609 3.37608e+28 4.41666
1.61 3.37889e+28 4.42034
1.611 3.3817e+28 4.42402
1.612 3.38452e+28 4.4277
1.613 3.38733e+28 4.43138
1.614 3.39015e+28 4.43507
1.615 3.39296e+28 4.43875
1.616 3.39578e+28 4.44244
1.617 3.3986e+28 4.44613
1.618 3.40142e+28 4.44982
1.619 3.40424e+28 4.45351
1.62 3.40706e+28 4.4572
1.621 3.40989e+28 4.46089
1.622 3.41271e+28 4.46459
1.623 3.41554e+28 4.46828
1.624 3.41836e+28 4.47198
1.625 3.42119e+28 4.47568
1.626 3.42402e+28 4.47938
1.627 3.42685e+28 4.48308
1.628 3.42968e+28 4.48678
1.629 3.43251e+28 4.49049
1.63 3.43534e+28 4.49419
1.631 3.43818e+28 4.4979
1.632 3.44101e+28 4.50161
1.633 3.44385e+28 4.50532
1.634 3.44668e+28 4.50903
1.635 3.44952e+28 4.51274
1.636 3.45236e+28 4.51646
1.637 3.4552e+28 4.52017
1.638 3.45804e+28 4.52389
