10000
-0.4 0.4
-0.145415 1.0554e+23 4.91011e+27
-0.145335 1.05867e+23 4.92532e+27
-0.145255 1.06195e+23 4.94057e+27
-0.145175 1.06524e+23 4.95587e+27
-0.145095 1.06853e+23 4.97122e+27
-0.145015 1.07184e+23 4.98661e+27
-0.144934 1.07516e+23 5.00206e+27
-0.144854 1.07849e+23 5.01755e+27
-0.144774 1.08183e+23 5.03309e+27
-0.144694 1.08518e+23 5.04867e+27
-0.144614 1.08854e+23 5.06431e+27
-0.144534 1.09191e+23 5.07999e+27
-0.144454 1.09529e+23 5.09572e+27
-0.144374 1.09868e+23 5.1115e+27
-0.144294 1.10208e+23 5.12733e+27
-0.144214 1.10549e+23 5.14321e+27
-0.144134 1.10891e+23 5.15914e+27
-0.144054 1.11234e+23 5.17511e+27
-0.143974 1.11579e+23 5.19114e+27
-0.143894 1.11924e+23 5.20721e+27
-0.143814 1.12271e+23 5.22334e+27
-0.143734 1.12618e+23 5.23951e+27
-0.143654 1.12967e+23 5.25574e+27
-0.143574 1.13316e+23 5.27201e+27
-0.143494 1.13667e+23 5.28834e+27
-0.143414 1.14019e+23 5.30472e+27
-0.143334 1.14372e+23 5.32114e+27
-0.143254 1.14726e+23 5.33762e+27
-0.143174 1.15081e+23 5.35415e+27
-0.143094 1.15437e+23 5.37073e+27
-0.143014 1.15795e+23 5.38736e+27
-0.142934 1.16153e+23 5.40404e+27
-0.142854 1.16513e+23 5.42078e+27
-0.142774 1.16873e+23 5.43756e+27
-0.142694 1.17235e+23 5.4544e+27
-0.142614 1.17598e+23 5.47129e+27
-0.142534 1.17962e+23 5.48823e+27
-0.142454 1.18327e+23 5.50523e+27
-0.142374 1.18693e+23 5.52228e+27
-0.142294 1.19061e+23 5.53938e+27
-0.142214 1.19429e+23 5.55653e+27
-0.142134 1.19799e+23 5.57373e+27
-0.142054 1.2017e+23 5.59099e+27
-0.141974 1.20542e+23 5.60831e+27
-0.141894 1.20915e+23 5.62567e+27
-0.141814 1.21289e+23 5.64309e+27
-0.141734 1.21665e+23 5.66057e+27
-0.141654 1.22041e+23 5.67809e+27
-0.141574 1.22419e+23 5.69568e+27
-0.141494 1.22798e+23 5.71331e+27
-0.141414 1.23178e+23 5.731e+27
-0.141334 1.23559e+23 5.74875e+27
-0.141254 1.23942e+23 5.76655e+27
-0.141174 1.24325e+23 5.7844e+27
-0.141094 1.2471e+23 5.80231e+27
-0.141014 1.25096e+23 5.82028e+27
-0.140934 1.25483e+23 5.8383e+27
-0.140854 1.25872e+23 5.85638e+27
-0.140774 1.26261e+23 5.87451e+27
-0.140694 1.26652e+23 5.8927e+27
-0.140614 1.27044e+23 5.91095e+27
-0.140534 1.27437e+23 5.92925e+27
-0.140454 1.27832e+23 5.94761e+27
-0.140374 1.28227e+23 5.96603e+27
-0.140294 1.28624e+23 5.9845e+27
-0.140214 1.29022e+23 6.00303e+27
-0.140134 1.29421e+23 6.02161e+27
-0.140054 1.29822e+23 6.04026e+27
-0.139974 1.30224e+23 6.05896e+27
-0.139894 1.30627e+23 6.07772e+27
-0.139814 1.31031e+23 6.09654e+27
-0.139734 1.31437e+23 6.11542e+27
-0.139654 1.31843e+23 6.13435e+27
-0.139574 1.32251e+23 6.15334e+27
-0.139494 1.32661e+23 6.17239e+27
-0.139414 1.33071e+23 6.19151e+27
-0.139334 1.33483e+23 6.21068e+27
-0.139254 1.33896e+23 6.2299e+27
-0.139174 1.34311e+23 6.24919e+27
-0.139094 1.34726e+23 6.26854e+27
-0.139014 1.35143e+23 6.28795e+27
-0.138934 1.35561e+23 6.30742e+27
-0.138854 1.35981e+23 6.32695e+27
-0.138774 1.36402e+23 6.34653e+27
-0.138694 1.36824e+23 6.36618e+27
-0.138614 1.37247e+23 6.38589e+27
-0.138534 1.37672e+23 6.40567e+27
-0.138454 1.38098e+23 6.4255e+27
-0.138374 1.38525e+23 6.44539e+27
-0.138294 1.38954e+23 6.46535e+27
-0.138214 1.39384e+23 6.48536e+27
-0.138134 1.39815e+23 6.50544e+27
-0.138054 1.40248e+23 6.52558e+27
-0.137974 1.40682e+23 6.54579e+27
-0.137894 1.41117e+23 6.56605e+27
-0.137814 1.41554e+23 6.58638e+27
-0.137734 1.41992e+23 6.60677e+27
-0.137654 1.42432e+23 6.62722e+27
-0.137574 1.42872e+23 6.64774e+27
-0.137494 1.43314e+23 6.66832e+27
-0.137414 1.43758e+23 6.68897e+27
-0.137334 1.44203e+23 6.70968e+27
-0.137254 1.44649e+23 6.73045e+27
-0.137174 1.45097e+23 6.75128e+27
-0.137094 1.45545e+23 6.77218e+27
-0.137014 1.45996e+23 6.79315e+27
-0.136934 1.46448e+23 6.81418e+27
-0.136854 1.46901e+23 6.83528e+27
-0.136774 1.47355e+23 6.85644e+27
-0.136694 1.47811e+23 6.87766e+27
-0.136614 1.48269e+23 6.89895e+27
-0.136534 1.48727e+23 6.92031e+27
-0.136454 1.49188e+23 6.94174e+27
-0.136374 1.49649e+23 6.96323e+27
-0.136294 1.50112e+23 6.98478e+27
-0.136214 1.50577e+23 7.0064e+27
-0.136134 1.51043e+23 7.02809e+27
-0.136054 1.5151e+23 7.04985e+27
-0.135974 1.51979e+23 7.07168e+27
-0.135894 1.52449e+23 7.09357e+27
-0.135814 1.52921e+23 7.11553e+27
-0.135734 1.53394e+23 7.13755e+27
-0.135654 1.53868e+23 7.15965e+27
-0.135574 1.54345e+23 7.18181e+27
-0.135494 1.54822e+23 7.20404e+27
-0.135414 1.55301e+23 7.22634e+27
-0.135334 1.55782e+23 7.24871e+27
-0.135254 1.56264e+23 7.27115e+27
-0.135174 1.56747e+23 7.29366e+27
-0.135094 1.57232e+23 7.31624e+27
-0.135014 1.57718e+23 7.33889e+27
-0.134933 1.58206e+23 7.3616e+27
-0.134853 1.58696e+23 7.38439e+27
-0.134773 1.59187e+23 7.40725e+27
-0.134693 1.59679e+23 7.43018e+27
-0.134613 1.60173e+23 7.45318e+27
-0.134533 1.60669e+23 7.47625e+27
-0.134453 1.61166e+23 7.49939e+27
-0.134373 1.61665e+23 7.52261e+27
-0.134293 1.62165e+23 7.54589e+27
-0.134213 1.62667e+23 7.56925e+27
-0.134133 1.6317e+23 7.59268e+27
-0.134053 1.63675e+23 7.61618e+27
-0.133973 1.64181e+23 7.63976e+27
-0.133893 1.64689e+23 7.6634e+27
-0.133813 1.65198e+23 7.68713e+27
-0.133733 1.65709e+23 7.71092e+27
-0.133653 1.66222e+23 7.73479e+27
-0.133573 1.66736e+23 7.75873e+27
-0.133493 1.67252e+23 7.78274e+27
-0.133413 1.67769e+23 7.80683e+27
-0.133333 1.68288e+23 7.831e+27
-0.133253 1.68809e+23 7.85524e+27
-0.133173 1.69331e+23 7.87955e+27
-0.133093 1.69855e+23 7.90394e+27
-0.133013 1.70381e+23 7.9284e+27
-0.132933 1.70908e+23 7.95294e+27
-0.132853 1.71436e+23 7.97756e+27
-0.132773 1.71967e+23 8.00225e+27
-0.132693 1.72499e+23 8.02702e+27
-0.132613 1.73032e+23 8.05186e+27
-0.132533 1.73567e+23 8.07679e+27
-0.132453 1.74104e+23 8.10178e+27
-0.132373 1.74643e+23 8.12686e+27
-0.132293 1.75183e+23 8.15201e+27
-0.132213 1.75725e+23 8.17724e+27
-0.132133 1.76269e+23 8.20255e+27
-0.132053 1.76814e+23 8.22794e+27
-0.131973 1.77361e+23 8.25341e+27
-0.131893 1.77909e+23 8.27895e+27
-0.131813 1.7846e+23 8.30457e+27
-0.131733 1.79012e+23 8.33028e+27
-0.131653 1.79565e+23 8.35606e+27
-0.131573 1.80121e+23 8.38192e+27
-0.131493 1.80678e+23 8.40786e+27
-0.131413 1.81237e+23 8.43388e+27
-0.131333 1.81797e+23 8.45998e+27
-0.131253 1.8236e+23 8.48617e+27
-0.131173 1.82924e+23 8.51243e+27
-0.131093 1.83489e+23 8.53878e+27
-0.131013 1.84057e+23 8.5652e+27
-0.130933 1.84626e+23 8.59171e+27
-0.130853 1.85197e+23 8.6183e+27
-0.130773 1.8577e+23 8.64497e+27
-0.130693 1.86345e+23 8.67173e+27
-0.130613 1.86921e+23 8.69856e+27
-0.130533 1.87499e+23 8.72548e+27
-0.130453 1.88079e+23 8.75249e+27
-0.130373 1.88661e+23 8.77957e+27
-0.130293 1.89244e+23 8.80674e+27
-0.130213 1.89829e+23 8.834e+27
-0.130133 1.90416e+23 8.86134e+27
-0.130053 1.91005e+23 8.88876e+27
-0.129973 1.91596e+23 8.91627e+27
-0.129893 1.92189e+23 8.94386e+27
-0.129813 1.92783e+23 8.97154e+27
-0.129733 1.93379e+23 8.9993e+27
-0.129653 1.93977e+23 9.02715e+27
-0.129573 1.94577e+23 9.05508e+27
-0.129493 1.95179e+23 9.08311e+27
-0.129413 1.95782e+23 9.11121e+27
-0.129333 1.96388e+23 9.13941e+27
-0.129253 1.96995e+23 9.16769e+27
-0.129173 1.97604e+23 9.19606e+27
-0.129093 1.98216e+23 9.22452e+27
-0.129013 1.98828e+23 9.25306e+27
-0.128933 1.99443e+23 9.28169e+27
-0.128853 2.0006e+23 9.31042e+27
-0.128773 2.00679e+23 9.33923e+27
-0.128693 2.01299e+23 9.36813e+27
-0.128613 2.01922e+23 9.39711e+27
-0.128533 2.02546e+23 9.42619e+27
-0.128453 2.03173e+23 9.45536e+27
-0.128373 2.03801e+23 9.48462e+27
-0.128293 2.04431e+23 9.51397e+27
-0.128213 2.05063e+23 9.54341e+27
-0.128133 2.05697e+23 9.57294e+27
-0.128053 2.06333e+23 9.60256e+27
-0.127973 2.06971e+23 9.63227e+27
-0.127893 2.07611e+23 9.66207e+27
-0.127813 2.08253e+23 9.69197e+27
-0.127733 2.08897e+23 9.72196e+27
-0.127653 2.09543e+23 9.75204e+27
-0.127573 2.10191e+23 9.78222e+27
-0.127493 2.10841e+23 9.81248e+27
-0.127413 2.11493e+23 9.84284e+27
-0.127333 2.12147e+23 9.8733e+27
-0.127253 2.12803e+23 9.90385e+27
-0.127173 2.13461e+23 9.93449e+27
-0.127093 2.14121e+23 9.96523e+27
-0.127013 2.14783e+23 9.99606e+27
-0.126933 2.15447e+23 1.0027e+28
-0.126853 2.16113e+23 1.0058e+28
-0.126773 2.16781e+23 1.00891e+28
-0.126693 2.17451e+23 1.01203e+28
-0.126613 2.18123e+23 1.01517e+28
-0.126533 2.18798e+23 1.01831e+28
-0.126453 2.19474e+23 1.02146e+28
-0.126373 2.20153e+23 1.02462e+28
-0.126293 2.20833e+23 1.02779e+28
-0.126213 2.21516e+23 1.03097e+28
-0.126133 2.22201e+23 1.03416e+28
-0.126053 2.22888e+23 1.03736e+28
-0.125973 2.23577e+23 1.04057e+28
-0.125893 2.24268e+23 1.04379e+28
-0.125813 2.24962e+23 1.04701e+28
-0.125733 2.25657e+23 1.05025e+28
-0.125653 2.26355e+23 1.0535e+28
-0.125573 2.27054e+23 1.05676e+28
-0.125493 2.27756e+23 1.06003e+28
-0.125413 2.2846e+23 1.06331e+28
-0.125333 2.29167e+23 1.0666e+28
-0.125253 2.29875e+23 1.0699e+28
-0.125173 2.30586e+23 1.07321e+28
-0.125093 2.31298e+23 1.07653e+28
-0.125013 2.32013e+23 1.07986e+28
-0.124932 2.32731e+23 1.0832e+28
-0.124852 2.3345e+23 1.08655e+28
-0.124772 2.34172e+23 1.08991e+28
-0.124692 2.34896e+23 1.09329e+28
-0.124612 2.35622e+23 1.09667e+28
-0.124532 2.3635e+23 1.10006e+28
-0.124452 2.3708e+23 1.10346e+28
-0.124372 2.37813e+23 1.10688e+28
-0.124292 2.38548e+23 1.1103e+28
-0.124212 2.39286e+23 1.11374e+28
-0.124132 2.40025e+23 1.11718e+28
-0.124052 2.40767e+23 1.12064e+28
-0.123972 2.41511e+23 1.1241e+28
-0.123892 2.42258e+23 1.12758e+28
-0.123812 2.43007e+23 1.13107e+28
-0.123732 2.43758e+23 1.13457e+28
-0.123652 2.44511e+23 1.13808e+28
-0.123572 2.45267e+23 1.1416e+28
-0.123492 2.46025e+23 1.14513e+28
-0.123412 2.46785e+23 1.14867e+28
-0.123332 2.47548e+23 1.15222e+28
-0.123252 2.48313e+23 1.15579e+28
-0.123172 2.49081e+23 1.15936e+28
-0.123092 2.4985e+23 1.16295e+28
-0.123012 2.50623e+23 1.16655e+28
-0.122932 2.51397e+23 1.17015e+28
-0.122852 2.52174e+23 1.17377e+28
-0.122772 2.52953e+23 1.1774e+28
-0.122692 2.53735e+23 1.18105e+28
-0.122612 2.54519e+23 1.1847e+28
-0.122532 2.55306e+23 1.18836e+28
-0.122452 2.56095e+23 1.19204e+28
-0.122372 2.56886e+23 1.19572e+28
-0.122292 2.5768e+23 1.19942e+28
-0.122212 2.58476e+23 1.20313e+28
-0.122132 2.59275e+23 1.20685e+28
-0.122052 2.60076e+23 1.21059e+28
-0.121972 2.6088e+23 1.21433e+28
-0.121892 2.61686e+23 1.21809e+28
-0.121812 2.62495e+23 1.22185e+28
-0.121732 2.63306e+23 1.22563e+28
-0.121652 2.6412e+23 1.22942e+28
-0.121572 2.64936e+23 1.23323e+28
-0.121492 2.65754e+23 1.23704e+28
-0.121412 2.66576e+23 1.24087e+28
-0.121332 2.67399e+23 1.2447e+28
-0.121252 2.68225e+23 1.24855e+28
-0.121172 2.69054e+23 1.25241e+28
-0.121092 2.69886e+23 1.25629e+28
-0.121012 2.70719e+23 1.26017e+28
-0.120932 2.71556e+23 1.26407e+28
-0.120852 2.72395e+23 1.26798e+28
-0.120772 2.73237e+23 1.2719e+28
-0.120692 2.74081e+23 1.27583e+28
-0.120612 2.74928e+23 1.27978e+28
-0.120532 2.75777e+23 1.28374e+28
-0.120452 2.76629e+23 1.28771e+28
-0.120372 2.77484e+23 1.29169e+28
-0.120292 2.78341e+23 1.29568e+28
-0.120212 2.79201e+23 1.29969e+28
-0.120132 2.80064e+23 1.30371e+28
-0.120052 2.80929e+23 1.30774e+28
-0.119972 2.81797e+23 1.31178e+28
-0.119892 2.82667e+23 1.31584e+28
-0.119812 2.83541e+23 1.31991e+28
-0.119732 2.84417e+23 1.32399e+28
-0.119652 2.85295e+23 1.32808e+28
-0.119572 2.86177e+23 1.33219e+28
-0.119492 2.87061e+23 1.33631e+28
-0.119412 2.87947e+23 1.34044e+28
-0.119332 2.88837e+23 1.34459e+28
-0.119252 2.89729e+23 1.34875e+28
-0.119172 2.90624e+23 1.35292e+28
-0.119092 2.91522e+23 1.3571e+28
-0.119012 2.92422e+23 1.3613e+28
-0.118932 2.93326e+23 1.3655e+28
-0.118852 2.94232e+23 1.36973e+28
-0.118772 2.95141e+23 1.37396e+28
-0.118692 2.96052e+23 1.37821e+28
-0.118612 2.96967e+23 1.38247e+28
-0.118532 2.97884e+23 1.38675e+28
-0.118452 2.98804e+23 1.39103e+28
-0.118372 2.99727e+23 1.39533e+28
-0.118292 3.00653e+23 1.39965e+28
-0.118212 3.01582e+23 1.40398e+28
-0.118132 3.02513e+23 1.40832e+28
-0.118052 3.03447e+23 1.41267e+28
-0.117972 3.04385e+23 1.41704e+28
-0.117892 3.05325e+23 1.42142e+28
-0.117812 3.06268e+23 1.42581e+28
-0.117732 3.07214e+23 1.43022e+28
-0.117652 3.08162e+23 1.43464e+28
-0.117572 3.09114e+23 1.43908e+28
-0.117492 3.10069e+23 1.44353e+28
-0.117412 3.11026e+23 1.44799e+28
-0.117332 3.11987e+23 1.45247e+28
-0.117252 3.12951e+23 1.45696e+28
-0.117172 3.13917e+23 1.46146e+28
-0.117092 3.14886e+23 1.46598e+28
-0.117012 3.15859e+23 1.47051e+28
-0.116932 3.16834e+23 1.47506e+28
-0.116852 3.17813e+23 1.47962e+28
-0.116772 3.18794e+23 1.48419e+28
-0.116692 3.19779e+23 1.48878e+28
-0.116612 3.20766e+23 1.49338e+28
-0.116532 3.21757e+23 1.498e+28
-0.116452 3.2275e+23 1.50263e+28
-0.116372 3.23747e+23 1.50727e+28
-0.116292 3.24746e+23 1.51193e+28
-0.116212 3.25749e+23 1.51661e+28
-0.116132 3.26755e+23 1.52129e+28
-0.116052 3.27764e+23 1.526e+28
-0.115972 3.28776e+23 1.53071e+28
-0.115892 3.29791e+23 1.53545e+28
-0.115812 3.30809e+23 1.54019e+28
-0.115732 3.31831e+23 1.54495e+28
-0.115652 3.32855e+23 1.54973e+28
-0.115572 3.33883e+23 1.55452e+28
-0.115492 3.34914e+23 1.55932e+28
-0.115412 3.35948e+23 1.56414e+28
-0.115332 3.36985e+23 1.56898e+28
-0.115252 3.38026e+23 1.57383e+28
-0.115172 3.39069e+23 1.57869e+28
-0.115092 3.40116e+23 1.58357e+28
-0.115012 3.41166e+23 1.58847e+28
-0.114931 3.42219e+23 1.59337e+28
-0.114851 3.43276e+23 1.5983e+28
-0.114771 3.44336e+23 1.60324e+28
-0.114691 3.45399e+23 1.60819e+28
-0.114611 3.46465e+23 1.61316e+28
-0.114531 3.47534e+23 1.61815e+28
-0.114451 3.48607e+23 1.62315e+28
-0.114371 3.49683e+23 1.62817e+28
-0.114291 3.50763e+23 1.6332e+28
-0.114211 3.51846e+23 1.63825e+28
-0.114131 3.52932e+23 1.64331e+28
-0.114051 3.54021e+23 1.64839e+28
-0.113971 3.55114e+23 1.65348e+28
-0.113891 3.5621e+23 1.65859e+28
-0.113811 3.5731e+23 1.66372e+28
-0.113731 3.58413e+23 1.66886e+28
-0.113651 3.59519e+23 1.67402e+28
-0.113571 3.60628e+23 1.67919e+28
-0.113491 3.61742e+23 1.68438e+28
-0.113411 3.62858e+23 1.68958e+28
-0.113331 3.63978e+23 1.69481e+28
-0.113251 3.65101e+23 1.70004e+28
-0.113171 3.66228e+23 1.7053e+28
-0.113091 3.67359e+23 1.71057e+28
-0.113011 3.68492e+23 1.71585e+28
-0.112931 3.6963e+23 1.72115e+28
-0.112851 3.7077e+23 1.72647e+28
-0.112771 3.71915e+23 1.73181e+28
-0.112691 3.73062e+23 1.73716e+28
-0.112611 3.74214e+23 1.74252e+28
-0.112531 3.75368e+23 1.74791e+28
-0.112451 3.76527e+23 1.75331e+28
-0.112371 3.77689e+23 1.75873e+28
-0.112291 3.78854e+23 1.76416e+28
-0.112211 3.80023e+23 1.76961e+28
-0.112131 3.81196e+23 1.77508e+28
-0.112051 3.82372e+23 1.78056e+28
-0.111971 3.83552e+23 1.78607e+28
-0.111891 3.84736e+23 1.79158e+28
-0.111811 3.85923e+23 1.79712e+28
-0.111731 3.87114e+23 1.80267e+28
-0.111651 3.88308e+23 1.80824e+28
-0.111571 3.89506e+23 1.81383e+28
-0.111491 3.90708e+23 1.81943e+28
-0.111411 3.91914e+23 1.82505e+28
-0.111331 3.93123e+23 1.83069e+28
-0.111251 3.94336e+23 1.83635e+28
-0.111171 3.95553e+23 1.84202e+28
-0.111091 3.96773e+23 1.84771e+28
-0.111011 3.97997e+23 1.85342e+28
-0.110931 3.99225e+23 1.85914e+28
-0.110851 4.00457e+23 1.86489e+28
-0.110771 4.01692e+23 1.87065e+28
-0.110691 4.02931e+23 1.87643e+28
-0.110611 4.04174e+23 1.88222e+28
-0.110531 4.05421e+23 1.88804e+28
-0.110451 4.06672e+23 1.89387e+28
-0.110371 4.07926e+23 1.89972e+28
-0.110291 4.09185e+23 1.90559e+28
-0.110211 4.10447e+23 1.91147e+28
-0.110131 4.11713e+23 1.91738e+28
-0.110051 4.12983e+23 1.9233e+28
-0.109971 4.14257e+23 1.92924e+28
-0.109891 4.15535e+23 1.9352e+28
-0.109811 4.16817e+23 1.94118e+28
-0.109731 4.18102e+23 1.94718e+28
-0.109651 4.19392e+23 1.95319e+28
-0.109571 4.20686e+23 1.95922e+28
-0.109491 4.21983e+23 1.96527e+28
-0.109411 4.23285e+23 1.97134e+28
-0.109331 4.2459e+23 1.97743e+28
-0.109251 4.259e+23 1.98354e+28
-0.109171 4.27213e+23 1.98967e+28
-0.109091 4.28531e+23 1.99581e+28
-0.109011 4.29852e+23 2.00198e+28
-0.108931 4.31178e+23 2.00816e+28
-0.108851 4.32508e+23 2.01436e+28
-0.108771 4.33842e+23 2.02058e+28
-0.108691 4.3518e+23 2.02682e+28
-0.108611 4.36522e+23 2.03308e+28
-0.108531 4.37868e+23 2.03936e+28
-0.108451 4.39218e+23 2.04566e+28
-0.108371 4.40572e+23 2.05198e+28
-0.108291 4.41931e+23 2.05831e+28
-0.108211 4.43294e+23 2.06467e+28
-0.108131 4.44661e+23 2.07104e+28
-0.108051 4.46032e+23 2.07744e+28
-0.107971 4.47407e+23 2.08385e+28
-0.107891 4.48787e+23 2.09029e+28
-0.107811 4.5017e+23 2.09674e+28
-0.107731 4.51558e+23 2.10322e+28
-0.107651 4.52951e+23 2.10971e+28
-0.107571 4.54347e+23 2.11623e+28
-0.107491 4.55748e+23 2.12276e+28
-0.107411 4.57153e+23 2.12932e+28
-0.107331 4.58563e+23 2.13589e+28
-0.107251 4.59976e+23 2.14249e+28
-0.107171 4.61394e+23 2.1491e+28
-0.107091 4.62817e+23 2.15574e+28
-0.107011 4.64244e+23 2.16239e+28
-0.106931 4.65675e+23 2.16907e+28
-0.106851 4.6711e+23 2.17577e+28
-0.106771 4.6855e+23 2.18248e+28
-0.106691 4.69995e+23 2.18922e+28
-0.106611 4.71443e+23 2.19598e+28
-0.106531 4.72897e+23 2.20276e+28
-0.106451 4.74354e+23 2.20956e+28
-0.106371 4.75816e+23 2.21638e+28
-0.106291 4.77283e+23 2.22323e+28
-0.106211 4.78754e+23 2.23009e+28
-0.106131 4.8023e+23 2.23697e+28
-0.106051 4.8171e+23 2.24388e+28
-0.105971 4.83195e+23 2.25081e+28
-0.105891 4.84684e+23 2.25776e+28
-0.105811 4.86178e+23 2.26473e+28
-0.105731 4.87676e+23 2.27172e+28
-0.105651 4.89179e+23 2.27873e+28
-0.105571 4.90687e+23 2.28576e+28
-0.105491 4.92199e+23 2.29282e+28
-0.105411 4.93716e+23 2.2999e+28
-0.105331 4.95237e+23 2.307e+28
-0.105251 4.96764e+23 2.31412e+28
-0.105171 4.98294e+23 2.32126e+28
-0.105091 4.9983e+23 2.32842e+28
-0.105011 5.0137e+23 2.33561e+28
-0.10493 5.02915e+23 2.34282e+28
-0.10485 5.04465e+23 2.35005e+28
-0.10477 5.06019e+23 2.35731e+28
-0.10469 5.07578e+23 2.36458e+28
-0.10461 5.09142e+23 2.37188e+28
-0.10453 5.10711e+23 2.3792e+28
-0.10445 5.12285e+23 2.38654e+28
-0.10437 5.13863e+23 2.39391e+28
-0.10429 5.15446e+23 2.4013e+28
-0.10421 5.17034e+23 2.40871e+28
-0.10413 5.18627e+23 2.41614e+28
-0.10405 5.20225e+23 2.4236e+28
-0.10397 5.21828e+23 2.43108e+28
-0.10389 5.23435e+23 2.43858e+28
-0.10381 5.25048e+23 2.44611e+28
-0.10373 5.26665e+23 2.45365e+28
-0.10365 5.28288e+23 2.46123e+28
-0.10357 5.29915e+23 2.46882e+28
-0.10349 5.31548e+23 2.47644e+28
-0.10341 5.33185e+23 2.48408e+28
-0.10333 5.34827e+23 2.49175e+28
-0.10325 5.36475e+23 2.49943e+28
-0.10317 5.38127e+23 2.50715e+28
-0.10309 5.39785e+23 2.51488e+28
-0.10301 5.41447e+23 2.52264e+28
-0.10293 5.43115e+23 2.53043e+28
-0.10285 5.44788e+23 2.53823e+28
-0.10277 5.46465e+23 2.54607e+28
-0.10269 5.48148e+23 2.55392e+28
-0.10261 5.49837e+23 2.5618e+28
-0.10253 5.5153e+23 2.56971e+28
-0.10245 5.53228e+23 2.57763e+28
-0.10237 5.54932e+23 2.58559e+28
-0.10229 5.56641e+23 2.59356e+28
-0.10221 5.58355e+23 2.60156e+28
-0.10213 5.60075e+23 2.60959e+28
-0.10205 5.61799e+23 2.61764e+28
-0.10197 5.63529e+23 2.62572e+28
-0.10189 5.65265e+23 2.63382e+28
-0.10181 5.67005e+23 2.64194e+28
-0.10173 5.68751e+23 2.65009e+28
-0.10165 5.70502e+23 2.65827e+28
-0.10157 5.72259e+23 2.66647e+28
-0.10149 5.74021e+23 2.67469e+28
-0.10141 5.75788e+23 2.68294e+28
-0.10133 5.77561e+23 2.69122e+28
-0.10125 5.79339e+23 2.69952e+28
-0.10117 5.81122e+23 2.70785e+28
-0.10109 5.82911e+23 2.7162e+28
-0.10101 5.84706e+23 2.72458e+28
-0.10093 5.86506e+23 2.73298e+28
-0.10085 5.88311e+23 2.74141e+28
-0.10077 5.90122e+23 2.74987e+28
-0.10069 5.91939e+23 2.75835e+28
-0.10061 5.93761e+23 2.76686e+28
-0.10053 5.95589e+23 2.77539e+28
-0.10045 5.97422e+23 2.78395e+28
-0.10037 5.99261e+23 2.79253e+28
-0.10029 6.01105e+23 2.80115e+28
-0.10021 6.02955e+23 2.80979e+28
-0.10013 6.04811e+23 2.81845e+28
-0.10005 6.06673e+23 2.82714e+28
-0.09997 6.0854e+23 2.83586e+28
-0.09989 6.10413e+23 2.84461e+28
-0.09981 6.12291e+23 2.85338e+28
-0.09973 6.14175e+23 2.86218e+28
-0.09965 6.16065e+23 2.871e+28
-0.09957 6.17961e+23 2.87986e+28
-0.0994899 6.19863e+23 2.88874e+28
-0.0994099 6.2177e+23 2.89764e+28
-0.0993299 6.23684e+23 2.90658e+28
-0.0992499 6.25603e+23 2.91554e+28
-0.0991699 6.27528e+23 2.92453e+28
-0.0990899 6.29459e+23 2.93355e+28
-0.0990099 6.31395e+23 2.94259e+28
-0.0989299 6.33338e+23 2.95167e+28
-0.0988499 6.35287e+23 2.96077e+28
-0.0987699 6.37241e+23 2.96989e+28
-0.0986899 6.39202e+23 2.97905e+28
-0.0986099 6.41168e+23 2.98824e+28
-0.0985299 6.43141e+23 2.99745e+28
-0.0984498 6.45119e+23 3.00669e+28
-0.0983698 6.47104e+23 3.01596e+28
-0.0982898 6.49094e+23 3.02526e+28
-0.0982098 6.51091e+23 3.03458e+28
-0.0981298 6.53094e+23 3.04394e+28
-0.0980498 6.55103e+23 3.05332e+28
-0.0979698 6.57118e+23 3.06273e+28
-0.0978898 6.59139e+23 3.07217e+28
-0.0978098 6.61166e+23 3.08164e+28
-0.0977298 6.632e+23 3.09114e+28
-0.0976498 6.6524e+23 3.10067e+28
-0.0975698 6.67286e+23 3.11023e+28
-0.0974897 6.69338e+23 3.11981e+28
-0.0974097 6.71396e+23 3.12943e+28
-0.0973297 6.73461e+23 3.13908e+28
-0.0972497 6.75532e+23 3.14875e+28
-0.0971697 6.7761e+23 3.15846e+28
-0.0970897 6.79693e+23 3.16819e+28
-0.0970097 6.81783e+23 3.17795e+28
-0.0969297 6.8388e+23 3.18775e+28
-0.0968497 6.85983e+23 3.19757e+28
-0.0967697 6.88092e+23 3.20743e+28
-0.0966897 6.90208e+23 3.21731e+28
-0.0966097 6.9233e+23 3.22723e+28
-0.0965297 6.94458e+23 3.23717e+28
-0.0964496 6.96594e+23 3.24715e+28
-0.0963696 6.98735e+23 3.25715e+28
-0.0962896 7.00883e+23 3.26719e+28
-0.0962096 7.03038e+23 3.27726e+28
-0.0961296 7.05199e+23 3.28736e+28
-0.0960496 7.07367e+23 3.29748e+28
-0.0959696 7.09542e+23 3.30764e+28
-0.0958896 7.11723e+23 3.31784e+28
-0.0958096 7.13911e+23 3.32806e+28
-0.0957296 7.16105e+23 3.33831e+28
-0.0956496 7.18306e+23 3.3486e+28
-0.0955696 7.20514e+23 3.35892e+28
-0.0954895 7.22728e+23 3.36926e+28
-0.0954095 7.2495e+23 3.37964e+28
-0.0953295 7.27178e+23 3.39006e+28
-0.0952495 7.29413e+23 3.4005e+28
-0.0951695 7.31654e+23 3.41098e+28
-0.0950895 7.33903e+23 3.42148e+28
-0.0950095 7.36158e+23 3.43202e+28
-0.0949295 7.3842e+23 3.4426e+28
-0.0948495 7.4069e+23 3.4532e+28
